,target,Method,GDT_TS Pearson,GDT_TS Spearman,GDT_TS Loss,GDT_TS MAE,Domain_num,seq_len,identity_dist_category,identity_quality_category,positive_dist_category,positive_quality_category,coverage_dist_category
206,2W8T_A,SBROD,0.9204787381536084,0.7750467148296659,0.759999999999994,,2,427,top,Middle,top,High,the others
207,2W8T_A,DeepAccNet,0.9082554266845415,0.8252135981093074,0.6899999999999906,0.23824855989583335,2,427,top,Middle,top,High,the others
208,2W8T_A,DeepAccNet-Bert,0.941592239681459,0.9137615755630994,0.9499999999999953,0.19317531770833332,2,427,top,Middle,top,High,the others
209,2W8T_A,P3CMQA,0.9546829754117597,0.9532765947685773,0.759999999999994,0.061082638565858216,2,427,top,Middle,top,High,the others
210,2WSD_A,identity(%),0.9583353184604638,0.9308237844849072,1.7340000000000022,0.3165977621832359,3,513,the others,Low,the others,Low,the others
211,2WSD_A,positive(%),0.9571106202210341,0.9405858943608996,1.7340000000000022,0.1722702768031189,3,513,the others,Low,the others,Low,the others
212,2WSD_A,coverage(%),0.5407191063587486,0.8394167909353549,1.0060000000000069,0.39236909941520465,3,513,the others,Low,the others,Low,the others
213,2WSD_A,DOPE,0.8899541863517116,0.8428372586899803,0.0,,3,513,the others,Low,the others,Low,the others
214,2WSD_A,SOAP,0.49842461513835595,0.47195586444126186,0.20000000000000018,,3,513,the others,Low,the others,Low,the others
215,2WSD_A,ProQ3D,0.9621820345181035,0.9165530251416684,0.35000000000000586,0.03497282666666668,3,513,the others,Low,the others,Low,the others
216,2WSD_A,SBROD,0.9010672215224644,0.8377787344719564,0.35000000000000586,,3,513,the others,Low,the others,Low,the others
217,2WSD_A,DeepAccNet,0.9292070203306706,0.9033635524418955,0.20000000000000018,0.19832004817708332,3,513,the others,Low,the others,Low,the others
218,2WSD_A,DeepAccNet-Bert,0.9827444732319365,0.9374494399690582,0.275000000000003,0.15120823177083334,3,513,the others,Low,the others,Low,the others
219,2WSD_A,P3CMQA,0.9896411990437367,0.9556539060128681,0.20000000000000018,0.0789426629076004,3,513,the others,Low,the others,Low,the others
220,2XXG_A,identity(%),0.9352268970774338,0.9537244120360299,0.0,0.3286064182194617,2,336,the others,Middle,the others,High,the others
221,2XXG_A,positive(%),0.9547321207384982,0.9802751629143044,0.0,0.20470631469979295,2,336,the others,Middle,the others,High,the others
222,2XXG_A,coverage(%),0.7115262077078375,0.6979141798746831,2.3599999999999954,0.23690212215320905,2,336,the others,Middle,the others,High,the others
223,2XXG_A,DOPE,0.9030132615332311,0.8792916111099841,3.069999999999995,,2,336,the others,Middle,the others,High,the others
224,2XXG_A,SOAP,0.865486819031797,0.8175232558385764,1.1199999999999988,,2,336,the others,Middle,the others,High,the others
225,2XXG_A,ProQ3D,0.9601901946003529,0.9563575565515406,1.4999999999999902,0.06310268478260869,2,336,the others,Middle,the others,High,the others
226,2XXG_A,SBROD,0.8981993542327976,0.8971632038578811,0.0,,2,336,the others,Middle,the others,High,the others
227,2XXG_A,DeepAccNet,0.9176312302982177,0.9230410581861779,1.649999999999996,0.17784035750679345,2,336,the others,Middle,the others,High,the others
228,2XXG_A,DeepAccNet-Bert,0.9090351692080573,0.9247866220279864,3.069999999999995,0.19637912279211953,2,336,the others,Middle,the others,High,the others
229,2XXG_A,P3CMQA,0.9759589233368854,0.9590317448583627,1.649999999999996,0.037460481110863066,2,336,the others,Middle,the others,High,the others
230,3A09_A,identity(%),0.9222647324384035,0.8815190635696376,0.20000000000000018,0.210643693542991,2,490,the others,Middle,the others,High,the others
231,3A09_A,positive(%),0.9287327269614112,0.8989103755242702,0.4449999999999954,0.07660408163265307,2,490,the others,Middle,the others,High,the others
232,3A09_A,coverage(%),0.8316561925572634,0.5831167624182013,0.41181818181820207,0.3257229842756775,2,490,the others,Middle,the others,High,the others
233,3A09_A,DOPE,0.9209720636647003,0.8660884330236298,0.8099999999999996,,2,490,the others,Middle,the others,High,the others
234,3A09_A,SOAP,0.81257471688112,0.6604611841474773,0.8600000000000052,,2,490,the others,Middle,the others,High,the others
235,3A09_A,ProQ3D,0.9022241078336977,0.9398138406710981,0.10000000000000009,0.08048798360655736,2,490,the others,Middle,the others,High,the others
236,3A09_A,SBROD,0.8882459081143372,0.8052411722643671,0.8099999999999996,,2,490,the others,Middle,the others,High,the others
237,3A09_A,DeepAccNet,0.9177180996036916,0.8335294680316568,0.8099999999999996,0.12941709784836064,2,490,the others,Middle,the others,High,the others
238,3A09_A,DeepAccNet-Bert,0.9236256834913178,0.8575924272850918,0.8099999999999996,0.1288462986680328,2,490,the others,Middle,the others,High,the others
239,3A09_A,P3CMQA,0.891986176388679,0.9285487676230989,0.15000000000000568,0.10936177013741165,2,490,the others,Middle,the others,High,the others
240,3AJ7_A,identity(%),0.9210193671564603,0.9010811292273742,3.6866666666666825,0.3169214578381438,3,589,the others,Low,the others,Middle,the others
241,3AJ7_A,positive(%),0.9214552377933546,0.909101660588826,3.6866666666666825,0.14857340350877193,3,589,the others,Low,the others,Middle,the others
242,3AJ7_A,coverage(%),0.31594741161112194,0.18227093642633452,21.54625000000001,0.33910570684776453,3,589,the others,Low,the others,Middle,the others
243,3AJ7_A,DOPE,0.9624117104249731,0.9359110901758608,3.420000000000001,,3,589,the others,Low,the others,Middle,the others
244,3AJ7_A,SOAP,0.9294813999282105,0.8811829617392675,2.1400000000000086,,3,589,the others,Low,the others,Middle,the others
245,3AJ7_A,ProQ3D,0.971102261307202,0.9383379596228087,3.3300000000000107,0.05632544666666668,3,589,the others,Low,the others,Middle,the others
246,3AJ7_A,SBROD,0.9033939553257966,0.8956961744099163,1.200000000000001,,3,589,the others,Low,the others,Middle,the others
247,3AJ7_A,DeepAccNet,0.9492095903228975,0.9046152643303003,3.3300000000000107,0.17763309114583334,3,589,the others,Low,the others,Middle,the others
248,3AJ7_A,DeepAccNet-Bert,0.9676432033761163,0.9218811674178443,1.5800000000000036,0.12420047395833332,3,589,the others,Low,the others,Middle,the others
249,3AJ7_A,P3CMQA,0.9775752858515624,0.963234262088458,1.200000000000001,0.03777663950030009,3,589,the others,Low,the others,Middle,the others
250,3AML_A,identity(%),0.9359041930692854,0.2578456819640222,0.8160000000000056,0.2961528697571744,3,755,multi top,High,multi top,High,the others
251,3AML_A,positive(%),0.954812705876476,0.27897763657564567,0.5199999999999982,0.15827207505518767,3,755,multi top,High,multi top,High,the others
252,3AML_A,coverage(%),0.9347363646223631,0.683864444819368,0.5199999999999982,0.2529882339955849,3,755,multi top,High,multi top,High,the others
253,3AML_A,DOPE,0.9908172760877488,0.8762293745531631,0.2500000000000058,,3,755,multi top,High,multi top,High,the others
254,3AML_A,SOAP,0.9666766767686242,0.8185032335082408,2.1700000000000053,,3,755,multi top,High,multi top,High,the others
255,3AML_A,ProQ3D,0.9818335509195172,0.850028850499879,0.0,0.15899181333333337,3,755,multi top,High,multi top,High,the others
256,3AML_A,SBROD,0.9609122788761407,0.6914619845495509,0.07000000000000339,,3,755,multi top,High,multi top,High,the others
257,3AML_A,DeepAccNet,0.9853651013869401,0.8027785249434122,0.7600000000000051,0.19011848958333333,3,755,multi top,High,multi top,High,the others
258,3AML_A,DeepAccNet-Bert,0.9850482048722036,0.7416699405723499,0.7600000000000051,0.20596615167025864,3,755,multi top,High,multi top,High,the others
259,3AML_A,P3CMQA,0.9813805235123287,0.8870022420367982,0.07000000000000339,0.07726253321218492,3,755,multi top,High,multi top,High,the others
260,3DK9_A,identity(%),0.8542678856711103,0.808120473591603,5.110000000000003,0.40198613668061367,3,478,the others,Middle,the others,Middle,the others
261,3DK9_A,positive(%),0.8406929633573551,0.8311770274125729,6.25,0.23823439330543938,3,478,the others,Middle,the others,Middle,the others
262,3DK9_A,coverage(%),0.1853399017391201,0.26131658046042616,12.723333333333331,0.12893436541143657,3,478,the others,Middle,the others,Middle,the others
263,3DK9_A,DOPE,0.5035964273597754,0.5885121276241535,4.8699999999999966,,3,478,the others,Middle,the others,Middle,the others
264,3DK9_A,SOAP,0.7252607465586184,0.7690673375982731,5.140000000000001,,3,478,the others,Middle,the others,Middle,the others
265,3DK9_A,ProQ3D,0.5312520395774222,0.6137906393067266,2.8699999999999948,0.10086388666666667,3,478,the others,Middle,the others,Middle,the others
266,3DK9_A,SBROD,0.6448848749418971,0.670805079638472,0.759999999999994,,3,478,the others,Middle,the others,Middle,the others
267,3DK9_A,DeepAccNet,0.8292614530519853,0.8584513084784203,1.3499999999999956,0.2795175651041667,3,478,the others,Middle,the others,Middle,the others
268,3DK9_A,DeepAccNet-Bert,0.8501114802542086,0.8599805309973928,3.620000000000001,0.2562346875,3,478,the others,Middle,the others,Middle,the others
269,3DK9_A,P3CMQA,0.8220958911807558,0.8276623516313694,5.030000000000001,0.02924714962895711,3,478,the others,Middle,the others,Middle,the others
270,3G7Q_A,identity(%),0.8921398692734197,0.5478814858275042,0.33600000000000296,0.3239957074340527,2,417,multi top,Low,multi top,Middle,the others
271,3G7Q_A,positive(%),0.9241534908799839,0.6618220461945458,0.33600000000000296,0.17748891286970425,2,417,multi top,Low,multi top,Middle,the others
272,3G7Q_A,coverage(%),0.5769139721623048,0.6370770888594114,26.87750000000001,0.37624410071942443,2,417,multi top,Low,multi top,Middle,the others
273,3G7Q_A,DOPE,0.8341695118298078,0.854989533133514,0.07000000000000339,,2,417,multi top,Low,multi top,Middle,the others
274,3G7Q_A,SOAP,0.7826815342287526,0.5029349149063074,1.4700000000000046,,2,417,multi top,Low,multi top,Middle,the others
275,3G7Q_A,ProQ3D,0.8749898979555529,0.8967566157205712,1.4700000000000046,0.04863526666666668,2,417,multi top,Low,multi top,Middle,the others
276,3G7Q_A,SBROD,0.8895919334397835,0.7255048209875585,0.0,,2,417,multi top,Low,multi top,Middle,the others
277,3G7Q_A,DeepAccNet,0.9297166244459277,0.7402294458594791,0.07000000000000339,0.23218875651041665,2,417,multi top,Low,multi top,Middle,the others
278,3G7Q_A,DeepAccNet-Bert,0.9631559516934589,0.9224319020791649,0.34000000000000696,0.1427894478817114,2,417,multi top,Low,multi top,Middle,the others
279,3G7Q_A,P3CMQA,0.9395962725846916,0.9434254455702078,0.34000000000000696,0.08929750408315659,2,417,multi top,Low,multi top,Middle,the others
280,3IJL_A,identity(%),0.47401509312293105,0.357629873646953,14.383333333333336,0.3456859013806707,2,338,the others,Low,the others,Low,the others
281,3IJL_A,positive(%),0.5016090555980847,0.40173102361025076,10.1375,0.16101134516765286,2,338,the others,Low,the others,Low,the others
282,3IJL_A,coverage(%),0.26324071404522237,0.2388532404987674,11.012500000000003,0.3533870769230769,2,338,the others,Low,the others,Low,the others
283,3IJL_A,DOPE,0.7622648419703839,0.6201419743627757,0.0,,2,338,the others,Low,the others,Low,the others
284,3IJL_A,SOAP,0.7302050628829907,0.7689313850723601,0.44999999999999485,,2,338,the others,Low,the others,Low,the others
285,3IJL_A,ProQ3D,0.8155234341479601,0.7200064028237149,0.21999999999999797,0.051455426666666665,2,338,the others,Low,the others,Low,the others
286,3IJL_A,SBROD,0.8723736228682964,0.8045978873766747,4.539999999999999,,2,338,the others,Low,the others,Low,the others
287,3IJL_A,DeepAccNet,0.827024883506746,0.7734182765935267,0.0,0.225127796875,2,338,the others,Low,the others,Low,the others
288,3IJL_A,DeepAccNet-Bert,0.8894122677097742,0.807513820747499,0.0,0.14277265364583333,2,338,the others,Low,the others,Low,the others
289,3IJL_A,P3CMQA,0.8595937562764479,0.7561582967097382,0.44999999999999485,0.08331738978799184,2,338,the others,Low,the others,Low,the others
290,3K6Y_A,identity(%),0.7428934165176003,0.4663447282350761,0.8580000000000032,0.30536365400843885,2,237,multi top,High,multi top,High,the others
291,3K6Y_A,positive(%),0.7645411432886653,0.5985010259707133,0.8580000000000032,0.17152399156118145,2,237,multi top,High,multi top,High,the others
292,3K6Y_A,coverage(%),0.5331455697601083,0.615783988737771,19.49000000000002,0.2577676090014065,2,237,multi top,High,multi top,High,the others
293,3K6Y_A,DOPE,0.8760623918130609,0.8661203002696155,0.770000000000004,,2,237,multi top,High,multi top,High,the others
294,3K6Y_A,SOAP,0.8567514918721791,0.7530952121266522,0.21999999999999797,,2,237,multi top,High,multi top,High,the others
295,3K6Y_A,ProQ3D,0.9255929183560528,0.910567589533198,0.550000000000006,0.11738052,2,237,multi top,High,multi top,High,the others
296,3K6Y_A,SBROD,0.9276914326373412,0.917103380378149,0.44000000000000705,,2,237,multi top,High,multi top,High,the others
297,3K6Y_A,DeepAccNet,0.9246802476820823,0.9250046015624499,0.21999999999999797,0.1889335807291667,2,237,multi top,High,multi top,High,the others
298,3K6Y_A,DeepAccNet-Bert,0.966784720819685,0.9580584498644652,0.21999999999999797,0.14410583261986304,2,237,multi top,High,multi top,High,the others
299,3K6Y_A,P3CMQA,0.9616109536015873,0.9643456269889195,0.0,0.04459152960952122,2,237,multi top,High,multi top,High,the others
300,3KGW_A,identity(%),0.841612246763238,0.9574638549565164,1.3599999999999945,0.40319619508057675,2,393,multi top,Middle,multi top,High,the others
301,3KGW_A,positive(%),0.8877120380097077,0.9672857868518885,1.4899999999999913,0.2395320729431722,2,393,multi top,Middle,multi top,High,the others
302,3KGW_A,coverage(%),0.7334430307291777,0.7845266005703887,2.7699999999999947,0.20608285496183204,2,393,multi top,Middle,multi top,High,the others
303,3KGW_A,DOPE,0.9540659688132016,0.9460211540671246,0.0,,2,393,multi top,Middle,multi top,High,the others
304,3KGW_A,SOAP,0.924117140307097,0.9417201284937673,1.3599999999999945,,2,393,multi top,Middle,multi top,High,the others
305,3KGW_A,ProQ3D,0.9417420219466244,0.9310911368122748,1.8100000000000005,0.08130923999999998,2,393,multi top,Middle,multi top,High,the others
306,3KGW_A,SBROD,0.8890172128726719,0.9078293271486807,3.8799999999999946,,2,393,multi top,Middle,multi top,High,the others
307,3KGW_A,DeepAccNet,0.9318248159384714,0.9410803017424,1.8100000000000005,0.25470922916666666,2,393,multi top,Middle,multi top,High,the others
308,3KGW_A,DeepAccNet-Bert,0.9512912967955024,0.9541959507485913,0.0,0.20302303125,2,393,multi top,Middle,multi top,High,the others
309,3KGW_A,P3CMQA,0.9663616454603009,0.9603608693416706,1.6799999999999926,0.031513527279535936,2,393,multi top,Middle,multi top,High,the others
310,3KLK_A,identity(%),0.9306760813332388,0.7840543744692478,1.9066666666666565,0.2232692935514918,3,1039,multi top,Middle,multi top,High,the others
311,3KLK_A,positive(%),0.870891211974528,0.776006709422302,1.9066666666666565,0.07921332050048123,3,1039,multi top,Middle,multi top,High,the others
312,3KLK_A,coverage(%),0.48674694692238196,0.31478442553311364,14.968888888888898,0.22394276932948348,3,1039,multi top,Middle,multi top,High,the others
313,3KLK_A,DOPE,0.7054255015746084,0.6896132383655349,0.20000000000000018,,3,1039,multi top,Middle,multi top,High,the others
314,3KLK_A,SOAP,0.7322369456856375,0.6957275433376111,1.0200000000000098,,3,1039,multi top,Middle,multi top,High,the others
315,3KLK_A,ProQ3D,0.6042488959769804,0.5391127409383659,1.0200000000000098,0.04005850666666667,3,1039,multi top,Middle,multi top,High,the others
316,3KLK_A,SBROD,0.6236735687944563,0.5565973248773468,0.10000000000000009,,3,1039,multi top,Middle,multi top,High,the others
317,3KLK_A,DeepAccNet,0.8480517528541732,0.7351462021292396,1.0200000000000098,0.07889518489583333,3,1039,multi top,Middle,multi top,High,the others
318,3KLK_A,DeepAccNet-Bert,0.7800043630481196,0.7473152405863033,0.7500000000000062,0.2428535182291667,3,1039,multi top,Middle,multi top,High,the others
319,3KLK_A,P3CMQA,0.7560724336420872,0.5917505781218626,0.0,0.07565394768969218,3,1039,multi top,Middle,multi top,High,the others
320,3LYP_B,identity(%),0.8775065465964228,0.8679310246723818,0.30400000000001537,0.42876699224806203,2,215,multi top,Middle,multi top,High,the others
321,3LYP_B,positive(%),0.8980948925927652,0.902355256040619,0.30400000000001537,0.2679917984496124,2,215,multi top,Middle,multi top,High,the others
322,3LYP_B,coverage(%),0.6242572992132885,0.6828084862184319,24.31000000000001,0.15880751937984497,2,215,multi top,Middle,multi top,High,the others
323,3LYP_B,DOPE,0.740735647509966,0.704158115323238,0.0,,2,215,multi top,Middle,multi top,High,the others
324,3LYP_B,SOAP,0.862831937464002,0.8545820347018157,0.0,,2,215,multi top,Middle,multi top,High,the others
325,3LYP_B,ProQ3D,0.8616190825251033,0.8492498203096978,0.2500000000000058,0.23494022,2,215,multi top,Middle,multi top,High,the others
326,3LYP_B,SBROD,0.7750054383312542,0.7260950480241221,0.2500000000000058,,2,215,multi top,Middle,multi top,High,the others
327,3LYP_B,DeepAccNet,0.8693959546907775,0.8192794984186976,0.2500000000000058,0.2708549661458333,2,215,multi top,Middle,multi top,High,the others
328,3LYP_B,DeepAccNet-Bert,0.8997506702046828,0.8761181696380475,8.760000000000002,0.2232670755208333,2,215,multi top,Middle,multi top,High,the others
329,3LYP_B,P3CMQA,0.8833541342431183,0.9249142803533693,0.0,0.054004855419476826,2,215,multi top,Middle,multi top,High,the others
330,3NA5_A,identity(%),0.9438514026329443,0.3945472469551463,0.6239999999999912,0.21961803508771927,4,570,top,High,top,High,the others
331,3NA5_A,positive(%),0.9007573778199992,0.35141356015377495,0.6239999999999912,0.08377008187134503,4,570,top,High,top,High,the others
332,3NA5_A,coverage(%),0.18827415483431426,0.28905833237719647,53.024444444444455,0.4236829239766081,4,570,top,High,top,High,the others
333,3NA5_A,DOPE,0.8610129324402468,0.4796739952060625,2.4800000000000044,,4,570,top,High,top,High,the others
334,3NA5_A,SOAP,0.913647581085735,0.577338742715845,0.22999999999999687,,4,570,top,High,top,High,the others
335,3NA5_A,ProQ3D,0.9535495743188837,0.7360815166806994,0.22999999999999687,0.09925888000000002,4,570,top,High,top,High,the others
336,3NA5_A,SBROD,0.9105141492442032,0.5296771511465173,2.4800000000000044,,4,570,top,High,top,High,the others
337,3NA5_A,DeepAccNet,0.9765391674372631,0.8003321297222769,2.4800000000000044,0.18502190364583335,4,570,top,High,top,High,the others
338,3NA5_A,DeepAccNet-Bert,0.9672461687020912,0.8123353692336981,2.4800000000000044,0.14406731380208332,4,570,top,High,top,High,the others
339,3NA5_A,P3CMQA,0.9608254396306186,0.82440667600405,0.0,0.05856889403533935,4,570,top,High,top,High,the others
340,3NYT_A,identity(%),0.8283784496104692,0.8277269960702961,0.48600000000000865,0.46132852861035417,2,367,the others,Low,multi top,Middle,the others
341,3NYT_A,positive(%),0.8805378512495003,0.8740246360176678,0.48600000000000865,0.28930309718437786,2,367,the others,Low,multi top,Middle,the others
342,3NYT_A,coverage(%),0.7022814434321483,0.6661887713898998,11.575000000000014,0.15538355131698456,2,367,the others,Low,multi top,Middle,the others
343,3NYT_A,DOPE,0.9177221177725425,0.907899031194306,0.9000000000000008,,2,367,the others,Low,multi top,Middle,the others
344,3NYT_A,SOAP,0.7762805717190059,0.8210403743866165,0.9000000000000008,,2,367,the others,Low,multi top,Middle,the others
345,3NYT_A,ProQ3D,0.9446642561065495,0.936524179590593,0.9000000000000008,0.09633321333333335,2,367,the others,Low,multi top,Middle,the others
346,3NYT_A,SBROD,0.899873587726955,0.8097094383164589,0.0,,2,367,the others,Low,multi top,Middle,the others
347,3NYT_A,DeepAccNet,0.9282842965262739,0.9069822855247894,0.9000000000000008,0.29251729166666673,2,367,the others,Low,multi top,Middle,the others
348,3NYT_A,DeepAccNet-Bert,0.9716135823631392,0.9583451132240529,0.9000000000000008,0.214063515625,2,367,the others,Low,multi top,Middle,the others
349,3NYT_A,P3CMQA,0.9618824642960643,0.9590687064020785,0.9000000000000008,0.035705298814773564,2,367,the others,Low,multi top,Middle,the others
350,3P2T_A,identity(%),0.5111054186477945,0.4793079924327668,1.7279999999999962,0.1405135782312925,2,196,top,Middle,the others,Middle,the others
351,3P2T_A,positive(%),0.4902532307880695,0.4935895838382391,1.7279999999999962,0.05410179591836735,2,196,top,Middle,the others,Middle,the others
352,3P2T_A,coverage(%),0.24458209989350496,0.07445045361643005,13.442000000000009,0.38199319727891157,2,196,top,Middle,the others,Middle,the others
353,3P2T_A,DOPE,0.6402891214449099,0.5014936027465712,6.5699999999999985,,2,196,top,Middle,the others,Middle,the others
354,3P2T_A,SOAP,0.5722052581415707,0.5245412558411715,2.059999999999995,,2,196,top,Middle,the others,Middle,the others
355,3P2T_A,ProQ3D,0.5765584808922171,0.3909868451338331,2.969999999999995,0.09429950666666667,2,196,top,Middle,the others,Middle,the others
356,3P2T_A,SBROD,0.5563161988313083,0.36587126883687054,17.269999999999996,,2,196,top,Middle,the others,Middle,the others
357,3P2T_A,DeepAccNet,0.6918095557568947,0.6743402048982372,0.0,0.058335205729166666,2,196,top,Middle,the others,Middle,the others
358,3P2T_A,DeepAccNet-Bert,0.6681180162322072,0.618796012311274,0.0,0.04168523105053192,2,196,top,Middle,the others,Middle,the others
359,3P2T_A,P3CMQA,0.6221054008285039,0.48588727261146036,6.059999999999999,0.19086221465142567,2,196,top,Middle,the others,Middle,the others
360,3PFG_A,identity(%),0.9510254639878621,0.8321146071081094,0.708999999999993,0.33503014955640054,2,263,multi top,Middle,multi top,Middle,the others
361,3PFG_A,positive(%),0.95853322894017,0.7607477209889996,0.708999999999993,0.20719744993662864,2,263,multi top,Middle,multi top,Middle,the others
362,3PFG_A,coverage(%),0.4197765803812079,0.37076990543260135,11.579999999999991,0.2752493079847909,2,263,multi top,Middle,multi top,Middle,the others
363,3PFG_A,DOPE,0.7777205293781024,0.47654539499188425,0.5199999999999982,,2,263,multi top,Middle,multi top,Middle,the others
364,3PFG_A,SOAP,0.9537364935743148,0.7754746100134698,0.20999999999999908,,2,263,multi top,Middle,multi top,Middle,the others
365,3PFG_A,ProQ3D,0.9699284410698085,0.8651023466278441,0.20999999999999908,0.08663104000000002,2,263,multi top,Middle,multi top,Middle,the others
366,3PFG_A,SBROD,0.9198996729537416,0.8721697985826574,0.9399999999999964,,2,263,multi top,Middle,multi top,Middle,the others
367,3PFG_A,DeepAccNet,0.9621853212066978,0.7002882137529426,0.6299999999999972,0.18439379036458334,2,263,multi top,Middle,multi top,Middle,the others
368,3PFG_A,DeepAccNet-Bert,0.9853299816100927,0.9263551500590996,0.6299999999999972,0.11937181770833334,2,263,multi top,Middle,multi top,Middle,the others
369,3PFG_A,P3CMQA,0.9873690016472747,0.9288303165439127,0.9399999999999964,0.07996089365418753,2,263,multi top,Middle,multi top,Middle,the others
370,3PIU_A,identity(%),0.9076714287948044,0.0866541442718346,0.7133333333333325,0.3750921992337165,2,435,multi top,Middle,multi top,Middle,the others
371,3PIU_A,positive(%),0.9397511840569835,0.38715255738514354,0.7133333333333325,0.20313817624521072,2,435,multi top,Middle,multi top,Middle,the others
372,3PIU_A,coverage(%),0.7308593080972481,0.6873623194596258,0.3990909090908934,0.28688481226053636,2,435,multi top,Middle,multi top,Middle,the others
373,3PIU_A,DOPE,0.835059168827012,0.7669485106900388,0.23999999999999577,,2,435,multi top,Middle,multi top,Middle,the others
374,3PIU_A,SOAP,0.6502073390579021,0.3332885881403508,0.9199999999999986,,2,435,multi top,Middle,multi top,Middle,the others
375,3PIU_A,ProQ3D,0.9210331802345235,0.7232863045841418,0.42999999999999705,0.11991235333333336,2,435,multi top,Middle,multi top,Middle,the others
376,3PIU_A,SBROD,0.8716329857958752,0.764315301126866,0.49000000000000155,,2,435,multi top,Middle,multi top,Middle,the others
377,3PIU_A,DeepAccNet,0.9708394847559422,0.7589087922946277,0.05999999999999339,0.227603296875,2,435,multi top,Middle,multi top,Middle,the others
378,3PIU_A,DeepAccNet-Bert,0.9519180760823684,0.9095478439343524,0.05999999999999339,0.16544828124999997,2,435,multi top,Middle,multi top,Middle,the others
379,3PIU_A,P3CMQA,0.9652113104038548,0.8884637533541028,0.23999999999999577,0.15305933538977304,2,435,multi top,Middle,multi top,Middle,the others
380,3PJ0_A,identity(%),0.9330752798585789,0.23853494741298584,0.541999999999998,0.3258053103859928,2,359,top,Middle,top,Middle,top
381,3PJ0_A,positive(%),0.9034792538356163,0.2501509785339834,0.541999999999998,0.18075954834858735,2,359,top,Middle,top,Middle,top
382,3PJ0_A,coverage(%),0.6935249556286542,0.21244797570373025,0.541999999999998,0.22224482888977315,2,359,top,Middle,top,Middle,top
383,3PJ0_A,DOPE,0.925616323237916,0.47339922110757215,0.7099999999999995,,2,359,top,Middle,top,Middle,top
384,3PJ0_A,SOAP,0.8820477535549385,0.20006298487132823,0.22000000000000908,,2,359,top,Middle,top,Middle,top
385,3PJ0_A,ProQ3D,0.9585861908393147,0.7895315849653661,0.7099999999999995,0.12390425000000004,2,359,top,Middle,top,Middle,top
386,3PJ0_A,SBROD,0.8187799365353134,0.8840858991278343,0.7099999999999995,,2,359,top,Middle,top,Middle,top
387,3PJ0_A,DeepAccNet,0.9742783745372166,0.7773417097654834,0.7099999999999995,0.20666159598214284,2,359,top,Middle,top,Middle,top
388,3PJ0_A,DeepAccNet-Bert,0.942797862521386,0.8331237406687756,0.7099999999999995,0.13259281808035714,2,359,top,Middle,top,Middle,top
389,3PJ0_A,P3CMQA,0.9791416171050744,0.8618819498334607,0.7099999999999995,0.05673191945791245,2,359,top,Middle,top,Middle,top
390,3PPL_A,identity(%),0.9542802597647126,0.6058651187553227,1.90499999999999,0.30413259016393446,2,427,top,Middle,multi top,High,the others
391,3PPL_A,positive(%),0.9692032967403591,0.6543223413509109,1.90499999999999,0.14492884309133489,2,427,top,Middle,multi top,High,the others
392,3PPL_A,coverage(%),0.43979313688998467,0.6467295538616248,2.640000000000009,0.38693688680718197,2,427,top,Middle,multi top,High,the others
393,3PPL_A,DOPE,0.8899695051501021,0.6991180278316601,2.7000000000000024,,2,427,top,Middle,multi top,High,the others
394,3PPL_A,SOAP,0.8528108540693153,0.4343764541371937,1.980000000000004,,2,427,top,Middle,multi top,High,the others
395,3PPL_A,ProQ3D,0.9294930837029463,0.6823586535333503,0.0,0.07151548666666667,2,427,top,Middle,multi top,High,the others
396,3PPL_A,SBROD,0.8894216729661746,0.6685809756808568,1.980000000000004,,2,427,top,Middle,multi top,High,the others
397,3PPL_A,DeepAccNet,0.9569267696051532,0.5449982406380588,2.7000000000000024,0.17378752473958334,2,427,top,Middle,multi top,High,the others
398,3PPL_A,DeepAccNet-Bert,0.9516828391448318,0.7471557067941766,1.9199999999999995,0.11460218970070422,2,427,top,Middle,multi top,High,the others
399,3PPL_A,P3CMQA,0.9790842388649856,0.7806532905700321,0.0,0.030991386209170024,2,427,top,Middle,multi top,High,the others
400,3QGU_B,identity(%),0.9695792177381521,0.8106062307774844,0.0,0.36251645731254645,2,449,the others,Middle,the others,Middle,the others
401,3QGU_B,positive(%),0.9641368735899198,0.8440846017482314,0.0,0.21838876614699332,2,449,the others,Middle,the others,Middle,the others
402,3QGU_B,coverage(%),0.2885891631463926,0.46440598806682276,33.019999999999996,0.2478629962880475,2,449,the others,Middle,the others,Middle,the others
403,3QGU_B,DOPE,0.9394395748870198,0.871541813699256,2.7899999999999925,,2,449,the others,Middle,the others,Middle,the others
404,3QGU_B,SOAP,0.8829997000861969,0.6918694329016107,2.7899999999999925,,2,449,the others,Middle,the others,Middle,the others
405,3QGU_B,ProQ3D,0.8962187732203802,0.8600688244626152,2.729999999999999,0.09592199333333333,2,449,the others,Middle,the others,Middle,the others
406,3QGU_B,SBROD,0.9219711517323574,0.8484980490167671,3.4499999999999975,,2,449,the others,Middle,the others,Middle,the others
407,3QGU_B,DeepAccNet,0.9523988161950853,0.8439094339910638,2.5499999999999967,0.22561704687500006,2,449,the others,Middle,the others,Middle,the others
408,3QGU_B,DeepAccNet-Bert,0.9602901791665581,0.9180431232872811,2.5499999999999967,0.16478644049657531,2,449,the others,Middle,the others,Middle,the others
409,3QGU_B,P3CMQA,0.9670481944855223,0.9429293022827985,1.5199999999999991,0.05648423149108889,2,449,the others,Middle,the others,Middle,the others
